"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price";"id"
"Dell";"Notebook";13.3;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"window";"2.8";45235.0;769
"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";2.6;8;"SSD";256;0;"Intel";"window";"2.4";74006.0;770
"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";"window";"2.72";74539.0;771
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"4.42";55837.0;772
"Asus";"Notebook";17.3;1600;900;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Nvidia";"window";"2.63";28238.0;773
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"1.31";61752.0;774
"MSI";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"Hybrid";256;2048;"Nvidia";"window";"2.18";122491.0;775
"Xiaomi";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Nvidia";"window";"2.1";49817.0;776
"Asus";"2 in 1 Convertible";12.5;1920;1080;1;"Intel";"Core M";0.9;4;"Flash Storage";64;0;"Intel";"other";"2.5";35644.0;777
"HP";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"1.54";71875.0;778
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"Intel";"window";"2.3";77251.0;779
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"1.44";137995.0;780
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"Hybrid";128;1024;"Nvidia";"window";"1.19";48618.0;781
"Lenovo";"Notebook";15.6;1366;768;1;"Intel";"Core i7";1.8;12;"HDD";1024;0;"Intel";"window";"1.71";32448.0;782
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";512;1024;"Nvidia";"window";"2.18";128671.0;783
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;12;"HDD";1024;0;"Intel";"window";"3.49";34579.0;784
"HP";"Notebook";13.3;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"window";"1.4";42624.0;785
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Nvidia";"window";"1.45";101392.0;786
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.86";51841.0;787
"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"A12-Series 9720P";3.6;8;"HDD";1024;0;"AMD";"window";"1.75";22857.0;788
"Toshiba";"Notebook";13.3;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"1.49";64469.0;789
"HP";"Notebook";17.3;1920;1080;0;"AMD";"A10-Series 9600P";2.4;6;"HDD";2048;0;"AMD";"window";"2.7";30316.0;790
"Dell";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";256;0;"Intel";"window";"2.2";99048.0;791
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"linux";"2.6";19128.0;792
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"window";"2.62";44702.0;793
"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"2.2";74539.0;794
"Acer";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.18";48964.0;795
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.9;16;"Hybrid";512;1024;"Nvidia";"window";"1.84";145401.0;796
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"SSD";256;0;"Intel";"window";"1.28";41025.0;797
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"Hybrid";256;2048;"AMD";"window";"2.65";60867.0;798
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"2.3";63499.0;799
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";512;0;"Intel";"window";"1.37";99634.0;800
"Lenovo";"Notebook";17.3;3840;2160;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Nvidia";"window";"1.95";158135.0;801
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"window";"2.5";32714.0;802
"Acer";"Notebook";14.0;1366;768;0;"Intel";"Pentium Quad";1.6;4;"Flash Storage";128;0;"Intel";"window";"1.54";18595.0;803
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"1.8";59088.0;804
"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.1;4;"SSD";128;0;"Intel";"window";"1.86";26533.0;805
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series A9-9420";3.0;6;"Hybrid";128;1024;"AMD";"window";"2.1";34632.0;806
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"window";"1.95";90576.0;807
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Nvidia";"linux";"1.45";27652.0;808
"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"window";"2.1";46940.0;809
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"2.83";99048.0;810
"Samsung";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.7";79867.0;811
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";2.4;4;"SSD";128;0;"Intel";"window";"2";38308.0;812
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"SSD";256;256;"Nvidia";"window";"3.14";68145.0;813
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;6;"HDD";1024;0;"Intel";"window";"1.42";30050.0;814
"LG";"Ultrabook";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"window";"1.96";111835.0;815
"Dell";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Intel";"linux";"4.42";58555.0;816
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"window";"4.3";101232.0;817
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;8;"HDD";500;0;"Intel";"window";"1.47";49817.0;818
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"window";"2.3";125208.0;819
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"N/A";"2.2";19442.0;820
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SSD";128;0;"Intel";"window";"1.9";43157.0;821
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"N/A";"2";24988.0;822
"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"1.7";79387.0;823
"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"window";"1.28";14332.0;824
"HP";"Notebook";17.0;1600;900;0;"AMD";"A9-Series 9420";3.0;8;"HDD";1024;0;"AMD";"window";"1.62";27754.0;825
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";1024;0;"Nvidia";"N/A";"2.2";30849.0;826
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";500;0;"Intel";"window";"1.6";20246.0;827
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.2;16;"SSD";1024;0;"Intel";"window";"2.2";95851.0;828
"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.8;8;"SSD";256;0;"Intel";"window";"2.4";69211.0;829
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"4.2";118761.0;830
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"2.62";63190.0;831
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"window";"1.5";94306.0;832
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;4;"SSD";256;0;"AMD";"window";"2.24";39374.0;833
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;16;"SSD";512;0;"Intel";"window";"1.4";76012.0;834
"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";1.3;8;"SSD";512;0;"Intel";"window";"1.38";107258.0;835
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i3";2.3;4;"HDD";1024;0;"Intel";"window";"1.2";42410.0;836
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;12;"SSD";256;0;"Intel";"window";"1.36";89137.0;837
"Google";"Ultrabook";12.3;2400;1600;1;"Intel";"Core i5";1.2;8;"SSD";256;0;"Intel";"other";"2.56";83064.0;838
"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"window";"2.2";65481.0;839
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;1024;"Intel";"window";"2.3";33111.0;840
"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"window";"1.84";58874.0;841
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"window";"1.05";45665.0;842
"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"2.2";84715.0;843
"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;16;"SSD";512;0;"Nvidia";"window";"2.5";93986.0;844
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"2.1";29784.0;845
"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"window";"1.29";95851.0;846
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"window";"1.90";16943.0;847
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Nvidia";"window";"2.18";36816.0;848
"HP";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";"other";"1.22";32767.0;849
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"window";"2.07";130536.0;850
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.37";61219.0;851
"Lenovo";"2 in 1 Convertible";13.9;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"1.6";71875.0;852
"Acer";"Notebook";13.3;1366;768;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"window";"1.2";34898.0;853
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"window";"2.08";39694.0;854
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"window";"1.37";63160.0;855
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Quad";1.6;8;"HDD";1024;0;"Intel";"N/A";"0.920";17529.0;856
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"window";"1.56";52161.0;857
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"SSD";256;0;"Intel";"window";"1.42";35431.0;858
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"HDD";500;0;"Intel";"window";"2.23";55754.0;859
"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash Storage";64;0;"Intel";"other";"2.38";29251.0;860
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"N/A";"2.18";23976.0;861
"HP";"2 in 1 Convertible";15.6;1366;768;1;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"1.63";36486.0;862
"Asus";"2 in 1 Convertible";15.6;1366;768;1;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"window";"1.8";39374.0;863
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"SSD";1024;0;"Intel";"window";"1.95";120093.0;864
"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"window";"2.71";57542.0;865
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";512;0;"Nvidia";"window";"1.38";63883.0;866
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"window";"2.2";51841.0;867
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"2.5";95851.0;868
"Samsung";"Ultrabook";15.0;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";256;0;"Nvidia";"window";"2";98515.0;869
"HP";"Notebook";13.3;3200;1800;0;"Intel";"Pentium Dual";1.5;4;"Flash Storage";32;0;"Intel";"other";"2.0";32767.0;870
"Toshiba";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"window";"3.14";100007.0;871
"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Pentium Dual";2.1;4;"SSD";128;0;"Intel";"window";"1.44";26587.0;872
"Acer";"Notebook";15.6;1366;768;0;"AMD";"A9-Series 9420";3.0;6;"HDD";1024;0;"AMD";"window";"1.23";21792.0;873
"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"window";"2.37";83064.0;874
"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";500;0;"Intel";"window";"1.6";56690.0;875
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.3";78535.0;876
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"window";"2";119347.0;877
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.4;8;"SSD";256;0;"Intel";"window";"1.4";73473.0;878
"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.11";51149.0;879
"Samsung";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";256;0;"AMD";"window";"2.4";95851.0;880
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"window";"2.5";95851.0;881
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"AMD";"linux";"1.28";39907.0;882
"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"1.48";75290.0;883
"Acer";"Notebook";15.6;1366;768;0;"AMD";"A8-Series 7410";2.2;4;"HDD";500;0;"AMD";"window";"2.7";20619.0;884
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"linux";"2.18";24280.0;885
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.34";42358.0;886
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.5;12;"Hybrid";128;1024;"Nvidia";"window";"2.18";72988.0;887
"Lenovo";"Notebook";35.6;1366;768;0;"AMD";"E-Series E2-9000";2.2;4;"SSD";128;0;"AMD";"window";"2.04";18595.0;888
"Asus";"Notebook";14.1;1366;768;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";"window";"1.64";18541.0;889
"Asus";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";16;0;"Intel";"other";"1.2";15339.0;890
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";256;1024;"Nvidia";"window";"1.28";146519.0;891
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"linux";"1.48";20965.0;892
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"window";"2.3";80516.0;893
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"1.95";63350.0;894
"Acer";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";1.6;1;"SSD";256;0;"Intel";"window";"1.43";53227.0;895
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"Intel";"linux";"1.64";21951.0;896
"Asus";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.64";72354.0;897
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"window";"2.65";37570.0;898
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"window";"1.29";111302.0;899
"Dell";"2 in 1 Convertible";12.5;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.65";88978.0;900
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"1.26";63499.0;901
"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"window";"2.06";54346.0;902
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"2.2";63670.0;903
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"window";"1.48";58555.0;904
"Dell";"2 in 1 Convertible";31.6;1366;768;1;"Intel";"Core M";1.0;4;"SSD";128;0;"Intel";"window";"1.63";32128.0;905
"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"window";"2.2";31169.0;906
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"1.54";48485.0;907
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.26";39960.0;908
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"N/A";"1.49";18434.0;909
"MSI";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"window";"1.28";94252.0;910
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"1.5";65481.0;911
"Dell";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Intel";"window";"2.18";94572.0;912
"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"2.04";40226.0;913
"Dell";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"window";"2.4";27120.0;914
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"1.47";54931.0;915
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;4;"Hybrid";1024;0;"Intel";"window";"2.2";43956.0;916
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"1.43";71875.0;917
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"2.08";77789.0;918
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"window";"1.2";47899.0;919
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";"window";"1.25";16464.0;920
"Asus";"2 in 1 Convertible";12.5;1920;1080;0;"Intel";"Core M";1.2;8;"Flash Storage";64;0;"Intel";"other";"2.8";61752.0;921
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";"window";"1.11";29303.0;922
"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"other";"1.64";15824.0;923
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"window";"1.95";79333.0;924
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"2.09";78695.0;925
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"SSD";512;0;"Nvidia";"window";"1.42";69530.0;926
"Dell";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.8;16;"Hybrid";512;1024;"Nvidia";"window";"1.26";168045.0;927
"Samsung";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";"window";"1.17";90523.0;928
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"linux";"2.31";42943.0;929
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";1.2;8;"SSD";256;0;"Intel";"window";"1.95";101179.0;930
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"linux";"1.29";27805.0;931
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"1.32";39534.0;932
"HP";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"window";"2.63";47899.0;933
"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"window";"1.64";11136.0;934
"Acer";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"2.43";67133.0;935
"HP";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Pentium Quad";1.1;4;"SSD";256;0;"Intel";"window";"2.1";41292.0;936
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";"window";"1.05";38379.0;937
"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"window";"2.7";91908.0;938
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.62";30849.0;939
"Lenovo";"Gaming";15.6;1920;1080;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"window";"1.95";54825.0;940
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"1.84";56477.0;941
"Microsoft";"Ultrabook";13.5;2256;1504;1;"Intel";"Core i7";2.8;8;"SSD";256;0;"Intel";"window";"2.04";99519.0;942
"Dell";"Ultrabook";13.3;3200;1800;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"1.26";67559.0;943
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";128;0;"Intel";"window";"2.04";33993.0;944
"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"1.47";54825.0;945
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"AMD";"window";"2.09";79654.0;946
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"1.29";61219.0;947
"Asus";"Notebook";17.3;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Nvidia";"window";"1.64";25060.0;948
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";256;1024;"Nvidia";"window";"2.4";85195.0;949
"Acer";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"other";"1.8";20726.0;950
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"N/A";"1.36";26587.0;951
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"window";"2.2";79867.0;952
"Lenovo";"Netbook";12.5;1920;1080;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"window";"1.45";87912.0;953
"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"window";"1.54";118601.0;954
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Intel";"window";"1.98";24456.0;955
"Toshiba";"Ultrabook";13.3;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"2.4";58342.0;956
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"window";"2.1";114732.0;957
"Acer";"Notebook";15.6;1366;768;0;"AMD";"A8-Series 7410";2.2;8;"HDD";1024;0;"AMD";"window";"2.18";23923.0;958
"Lenovo";"Notebook";17.3;1600;900;0;"AMD";"A4-Series 7210";2.2;4;"HDD";500;0;"AMD";"window";"2.591";20193.0;959
"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";1024;0;"Nvidia";"window";"2.09";186427.0;960
